,일시,지점,일최고기온(°C),일평균기온(°C),일최저기온(°C),동파가능지수(03h)(단계),동파가능지수(06h)(단계),동파가능지수(09h)(단계),동파가능지수(12h)(단계),동파가능지수(15h)(단계),동파가능지수(18h)(단계),동파가능지수(21h)(단계),동파가능지수(24h)(단계),한파특보(O/X)
1990,2023-01-13,함양군(264),2.3535687872791287,2.5948789119537317,2.4580863979582652,0,0,0,0,0,0,0,0,0
1991,2023-01-13,진도군ASOS(268),2.518231576732527,2.991104002909214,2.756617442150816,0,0,0,0,0,0,0,0,0
1992,2023-01-13,봉화(271),0.5834438006550953,1.2602259739984236,1.2079876504019602,0,0,0,0,0,0,0,0,0
1993,2023-01-13,영주(272),0.7481065901084935,1.4687654955539406,1.5438350751185794,0,0,0,0,0,0,0,0,0
1994,2023-01-13,문경(273),0.9333522282435668,1.4479115433983887,1.5065186945945108,0,0,0,0,0,0,0,0,0
1995,2023-01-13,청송군(276),1.2832606558320387,1.4896194477094922,1.2266458406639948,0,0,0,0,0,0,0,0,0
1996,2023-01-13,영덕(277),2.0859917544173556,2.4697551990204216,2.4954027784823345,0,0,0,0,0,0,0,0,0
1997,2023-01-13,의성(278),0.8921865308802174,1.4479115433983887,1.5811514556426483,0,0,0,0,0,0,0,0,0
1998,2023-01-13,구미(279),1.0362664716519407,1.635597112798354,1.8796824998351989,0,0,0,0,0,0,0,0,0
1999,2023-01-13,영천(281),2.0242432083723316,2.302923581776008,2.066264402455543,0,0,0,0,0,0,0,0,0
2000,2023-01-13,경주시(283),2.3329859385974534,2.6365868162648356,2.2715044953379215,0,0,0,0,0,0,0,0,0
2001,2023-01-13,거창(284),2.4359001820058275,2.1569459166871465,2.047606212193508,0,0,0,0,0,0,0,0,0
2002,2023-01-13,합천(285),2.6417286688225756,2.4071933425537666,2.3088208758619904,0,0,0,0,0,0,0,0,0
2003,2023-01-13,밀양(288),2.5593972740958764,2.970250050753662,2.5700355395304717,0,0,0,0,0,0,0,0,0
2004,2023-01-13,산청(289),2.415317333324153,2.782564481353697,2.6633264908406438,0,0,0,0,0,0,0,0,0
2005,2023-01-13,거제(294),2.5593972740958764,3.429036998175799,3.1484394376535376,0,0,0,0,0,0,0,0,0
2006,2023-01-13,남해(295),3.0533856424560715,3.595868615420213,2.9245411545091256,0,0,0,0,0,0,0,0,0
2007,2023-01-13,부천(433),0.6657751953817945,1.3644957347761821,1.6184678361667173,0,0,0,0,0,0,0,0,0
2008,2023-01-13,안양(434),1.1803464124236647,1.9484063951316295,2.2155299245518183,0,0,0,0,0,0,0,0,0
2009,2023-01-13,광명(437),1.0980150176969654,1.8232826821983192,2.0849225927175774,0,0,0,0,0,0,0,0,0
2010,2023-01-13,군포(438),1.0156836229702662,1.8232826821983192,2.066264402455543,0,0,0,0,0,0,0,0,0
2011,2023-01-13,김포(441),0.7481065901084935,1.4687654955539406,1.7117587874768891,0,0,0,0,0,0,0,0,0
2012,2023-01-13,하남(444),0.6246094980184447,1.4062036390872854,1.5998096459046829,0,0,0,0,0,0,0,0,0
2013,2023-01-13,의왕(445),1.0156836229702662,1.7607208257316642,2.047606212193508,0,0,0,0,0,0,0,0,0
2014,2023-01-13,포천(504),0.3158667677933226,1.09339435675401,1.1706712698778914,0,0,0,0,0,0,0,0,0
2015,2023-01-13,가평조종(505),-0.0957902058401735,0.6763153136429763,0.8721402256853411,0,0,0,0,0,0,0,0,0
2016,2023-01-13,안성(516),0.7481065901084935,1.719012921420561,1.8983406900972333,0,0,0,0,0,0,0,0,0
2017,2023-01-13,간성(517),0.35703246515667225,1.3227878304650786,1.6557842166907861,0,0,0,0,0,0,0,0,0
2018,2023-01-13,평창(526),-0.11637305452184823,0.6554613614874245,0.8721402256853411,0,0,0,0,0,0,0,0,0
2019,2023-01-13,의정부(532),0.7275237414268187,1.4270575912428372,1.5065186945945108,0,0,0,0,0,0,0,0,0
2020,2023-01-13,횡성(536),0.3776153138383472,1.1142483089095618,1.2266458406639948,0,0,0,0,0,0,0,0,0
2021,2023-01-13,고양(540),1.0568493203336156,1.719012921420561,1.9169988803592677,0,0,0,0,0,0,0,0,0
2022,2023-01-13,남양주(541),0.5216952546100707,1.2810799261539751,1.3012786017121323,0,0,0,0,0,0,0,0,0
2023,2023-01-13,안산(545),0.9745179256069166,1.635597112798354,1.8610243095731642,0,0,0,0,0,0,0,0,0
2024,2023-01-13,경기광주(546),0.1512039783399242,1.1142483089095618,1.338594982236201,0,0,0,0,0,0,0,0,0
2025,2023-01-13,여주(548),0.33644961647499755,1.1142483089095618,1.3012786017121323,0,0,0,0,0,0,0,0,0
2026,2023-01-13,용인(549),0.29528391911164786,1.3019338783095271,1.469202314070442,0,0,0,0,0,0,0,0,0
2027,2023-01-13,오산(550),1.0980150176969654,1.8232826821983192,1.9169988803592677,0,0,0,0,0,0,0,0,0
2028,2023-01-13,평택(551),1.1803464124236647,1.9275524429760778,2.1968717342897834,0,0,0,0,0,0,0,0,0
2029,2023-01-13,화천(555),-0.4251157847469703,0.42606788777635596,0.6295837522788938,0,0,0,0,0,0,0,0,0
2030,2023-01-13,양구(556),-0.5074471794736696,0.36350603130970083,0.312394517824309,0,0,0,0,0,0,0,0,0
2031,2023-01-13,시흥(565),1.0980150176969654,1.635597112798354,1.8423661193111303,0,0,0,0,0,0,0,0,0
2032,2023-01-13,구리(569),0.5216952546100707,1.4479115433983887,1.6744424069528203,0,0,0,0,0,0,0,0,0
2033,2023-01-13,화성(571),1.11859786637864,1.8858445386649743,2.1968717342897834,0,0,0,0,0,0,0,0,0
2034,2023-01-13,성남(572),1.0156836229702662,1.6564510649539057,1.8423661193111303,0,0,0,0,0,0,0,0,0
2035,2023-01-13,과천(590),1.1597635637419896,1.7607208257316642,1.7304169777389236,0,0,0,0,0,0,0,0,0
2036,2023-01-13,양주(598),0.6451923467001194,1.155956213220665,1.2266458406639948,0,0,0,0,0,0,0,0,0
2037,2023-01-13,단양(601),0.5011124059283959,1.1768101653762169,1.3945695530223043,0,0,0,0,0,0,0,0,0
2038,2023-01-13,진천(602),0.809855136153518,1.4270575912428372,1.5998096459046829,0,0,0,0,0,0,0,0,0
2039,2023-01-13,괴산(603),1.5096719913304615,1.5521813041761472,1.338594982236201,0,0,0,0,0,0,0,0,0
2040,2023-01-13,옥천(604),1.2009292611053395,1.9066984908205262,1.9169988803592677,0,0,0,0,0,0,0,0,0
2041,2023-01-13,홍북(608),1.7360833268288842,2.0735301080649395,2.066264402455543,0,0,0,0,0,0,0,0,0
2042,2023-01-13,공주(612),1.447923445285437,1.969260347287181,1.972973451145371,0,0,0,0,0,0,0,0,0
2043,2023-01-13,서천(614),1.756666175510559,1.9901142994427325,2.4207700174341964,0,0,0,0,0,0,0,0,0
2044,2023-01-13,논산(615),1.6331690834205101,2.094384060220491,2.2715044953379215,0,0,0,0,0,0,0,0,0
2045,2023-01-13,당진(616),1.4273405966037622,1.9484063951316295,2.103580782979612,0,0,0,0,0,0,0,0,0
2046,2023-01-13,청양(618),1.6743347807838598,2.115238012376043,1.8796824998351989,0,0,0,0,0,0,0,0,0
2047,2023-01-13,음성(619),0.9333522282435668,1.3227878304650786,1.2639622211880635,0,0,0,0,0,0,0,0,0
2048,2023-01-13,증평(623),1.2832606558320387,2.052676155909388,2.2901626855999555,0,0,0,0,0,0,0,0,0
2049,2023-01-13,태안(627),1.7772490241922339,2.094384060220491,2.364795446648093,0,0,0,0,0,0,0,0,0
2050,2023-01-13,예산(628),1.6949176294655348,2.115238012376043,2.028948021931474,0,0,0,0,0,0,0,0,0
2051,2023-01-13,아산(634),1.5302548400121363,2.1360919645315946,2.4021118271721624,0,0,0,0,0,0,0,0,0
2052,2023-01-13,계룡(636),1.653751932102185,2.031822203753836,1.972973451145371,0,0,0,0,0,0,0,0,0
2053,2023-01-13,연천청산(652),0.27470107042997316,1.0516864524429068,1.1146966990917884,0,0,0,0,0,0,0,0,0
2054,2023-01-13,양양(670),0.6657751953817945,1.5313273520205957,2.0849225927175774,0,0,0,0,0,0,0,0,0
2055,2023-01-13,무안(699),2.415317333324153,2.8242723856648,2.6446683005786094,0,0,0,0,0,0,0,0,0
2056,2023-01-13,무주(701),1.6743347807838598,1.8649905865094225,1.9356570706213023,0,0,0,0,0,0,0,0,0
2057,2023-01-13,익산(702),1.9419118136456324,2.5531710076426286,2.7006428713647126,0,0,0,0,0,0,0,0,0
2058,2023-01-13,진안(703),1.7772490241922339,2.365485438242663,2.159555353765715,0,0,0,0,0,0,0,0,0
2059,2023-01-13,담양(706),2.3741516359608035,3.0119579550647657,3.1297812473915037,0,0,0,0,0,0,0,0,0
2060,2023-01-13,구례(709),2.600562971459226,3.1162277158425242,3.2230721987016757,0,0,0,0,0,0,0,0,0
2061,2023-01-13,나주(710),2.2506545438707546,2.9493960985981107,2.961857535033194,0,0,0,0,0,0,0,0,0
2062,2023-01-13,순천시(712),3.0739684911377467,3.345621189553593,3.316363150011848,0,0,0,0,0,0,0,0,0
2063,2023-01-13,광양읍(713),3.1562998858644455,3.345621189553593,3.2603885792257445,0,0,0,0,0,0,0,0,0
2064,2023-01-13,장성(730),2.1477403004623805,2.9285421464425587,2.94319934477116,0,0,0,0,0,0,0,0,0
2065,2023-01-13,영암(731),2.5388144254142015,3.1787895723091792,2.94319934477116,0,0,0,0,0,0,0,0,0
2066,2023-01-13,보성(732),2.4770658793691775,3.1579356201536277,3.3536795305359166,0,0,0,0,0,0,0,0,0
2067,2023-01-13,완주(734),2.312403089915779,2.657440768420387,2.5140609687443685,0,0,0,0,0,0,0,0,0
2068,2023-01-13,김제(737),1.9830775110089818,2.5948789119537317,2.626010110316575,0,0,0,0,0,0,0,0,0
2069,2023-01-13,화순(741),2.2300716951890798,3.1162277158425242,3.297704959749814,0,0,0,0,0,0,0,0,0
2070,2023-01-13,함평(754),2.1889059978257297,2.8034184335092487,2.6446683005786094,0,0,0,0,0,0,0,0,0
2071,2023-01-13,곡성(768),2.415317333324153,3.053665859375869,3.2230721987016757,0,0,0,0,0,0,0,0,0
2072,2023-01-13,압해도(789),2.0859917544173556,2.657440768420387,2.681984681102678,0,0,0,0,0,0,0,0,0
2073,2023-01-13,영양(801),1.0980150176969654,1.3436417826206304,1.282620411450098,0,0,0,0,0,0,0,0,0
2074,2023-01-13,성주(810),1.7772490241922339,2.0109682515982845,2.103580782979612,0,0,0,0,0,0,0,0,0
2075,2023-01-13,고령(812),2.497648728050852,2.2612156774649046,2.066264402455543,0,0,0,0,0,0,0,0,0
2076,2023-01-13,청도(813),2.3741516359608035,2.6365868162648356,2.1222389732416462,0,0,0,0,0,0,0,0,0
2077,2023-01-13,예천(815),0.43936385988337157,1.2810799261539751,1.5811514556426483,0,0,0,0,0,0,0,0,0
2078,2023-01-13,김천(822),0.9539350769252415,1.2393720218428719,1.5811514556426483,0,0,0,0,0,0,0,0,0
2079,2023-01-13,칠곡(825),1.1597635637419896,1.8232826821983192,2.0102898316694398,0,0,0,0,0,0,0,0,0
2080,2023-01-13,경산(827),2.2300716951890798,2.5531710076426286,2.2715044953379215,0,0,0,0,0,0,0,0,0
2081,2023-01-13,삼척(876),1.5920033860571607,2.1360919645315946,2.5886937297925066,0,0,0,0,0,0,0,0,0
2082,2023-01-13,속초(90),0.809855136153518,1.4479115433983887,1.9169988803592677,0,0,0,0,0,0,0,0,0
2083,2023-01-13,삼천포(907),2.909305701684348,3.2830593330869378,3.1297812473915037,0,0,0,0,0,0,0,0,0
2084,2023-01-13,고성(918),2.888722853002674,3.1787895723091792,2.9245411545091256,0,0,0,0,0,0,0,0,0
2085,2023-01-13,창녕(919),2.7446429122309497,2.7408565770425937,2.532719159006403,0,0,0,0,0,0,0,0,0
2086,2023-01-13,함안(920),2.7240600635492753,2.782564481353697,2.4021118271721624,0,0,0,0,0,0,0,0,0
2087,2023-01-13,북춘천(93),-0.3427843900202711,0.5720455528652177,0.6669001328029626,0,0,0,0,0,0,0,0,0
2088,2023-01-13,하동(932),2.9504713990476974,2.970250050753662,2.905882964247091,0,0,0,0,0,0,0,0,0
2089,2023-01-13,철원(95),0.007124037568200525,0.7180232179540796,0.6482419425409282,0,0,0,0,0,0,0,0,0
2090,2023-01-13,동두천(98),0.35703246515667225,1.2393720218428719,1.319936791974167,0,0,0,0,0,0,0,0,0
2091,2023-01-13,파주(99),0.3981981625200219,1.155956213220665,1.3012786017121323,0,0,0,0,0,0,0,0,0
2092,2023-01-14,북강릉(104),0.5422781032917456,1.0725404045984583,1.282620411450098,0,0,0,0,0,0,0,0,0
2093,2023-01-14,동해(106),0.7892722874718433,1.3853496869317337,1.5624932653806143,0,0,0,0,0,0,0,0,0
2094,2023-01-14,서울(108),0.6863580440634692,1.5521813041761472,1.8610243095731642,0,0,0,0,0,0,0,0,0
2095,2023-01-14,인천(112),0.3981981625200219,1.3019338783095271,1.8050497387870612,0,0,0,0,0,0,0,0,0
2096,2023-01-14,원주(114),0.5216952546100707,1.4270575912428372,1.7863915485250268,0,0,0,0,0,0,0,0,0
2097,2023-01-14,울릉도(115),1.2832606558320387,1.1142483089095618,1.4132277432843388,0,0,0,0,0,0,0,0,0
2098,2023-01-14,수원(119),0.33644961647499755,1.1976641175317686,1.7490751680009582,0,0,0,0,0,0,0,0,0
2099,2023-01-14,영월(121),0.8304379848351927,1.510473399865044,1.8050497387870612,0,0,0,0,0,0,0,0,0
2100,2023-01-14,충주(127),0.706940892745144,1.573035256331699,1.9916316414074053,0,0,0,0,0,0,0,0,0
2101,2023-01-14,서산(129),0.45994670856504627,1.2185180696873201,1.7490751680009582,0,0,0,0,0,0,0,0,0
2102,2023-01-14,울진(130),0.9333522282435668,1.5313273520205957,1.6744424069528203,0,0,0,0,0,0,0,0,0
2103,2023-01-14,청주(131),1.0156836229702662,1.7607208257316642,2.159555353765715,0,0,0,0,0,0,0,0,0
2104,2023-01-14,대전(133),0.809855136153518,1.6981589692650092,2.1968717342897834,0,0,0,0,0,0,0,0,0
2105,2023-01-14,추풍령(135),1.0980150176969654,1.6981589692650092,1.9169988803592677,0,0,0,0,0,0,0,0,0
2106,2023-01-14,안동(136),0.8304379848351927,1.635597112798354,1.9916316414074053,0,0,0,0,0,0,0,0,0
2107,2023-01-14,상주(137),0.7275237414268187,1.6147431606428024,1.972973451145371,0,0,0,0,0,0,0,0,0
2108,2023-01-14,포항(138),1.3244263531953882,2.1569459166871465,2.532719159006403,0,0,0,0,0,0,0,0,0
2109,2023-01-14,군산(140),0.706940892745144,1.3853496869317337,1.9169988803592677,0,0,0,0,0,0,0,0,0
2110,2023-01-14,대구(143),1.5096719913304615,2.052676155909388,2.2901626855999555,0,0,0,0,0,0,0,0,0
2111,2023-01-14,전주(146),0.6657751953817945,1.5521813041761472,1.9356570706213023,0,0,0,0,0,0,0,0,0
2112,2023-01-14,울산(152),1.5096719913304615,2.115238012376043,2.532719159006403,0,0,0,0,0,0,0,0,0
2113,2023-01-14,창원(155),1.6125862347388356,2.2612156774649046,2.5513773492684373,0,0,0,0,0,0,0,0,0
2114,2023-01-14,광주(156),1.3244263531953882,1.844136634353871,2.159555353765715,0,0,0,0,0,0,0,0,0
2115,2023-01-14,부산(159),1.8801632676006077,2.32377753393156,2.6446683005786094,0,0,0,0,0,0,0,0,0
2116,2023-01-14,통영(162),1.653751932102185,2.511463103331525,2.7752756324128502,0,0,0,0,0,0,0,0,0
2117,2023-01-14,목포(165),0.60402664933677,1.4479115433983887,1.972973451145371,0,0,0,0,0,0,0,0,0
2118,2023-01-14,여수(168),1.6949176294655348,2.4071933425537666,2.681984681102678,0,0,0,0,0,0,0,0,0
2119,2023-01-14,흑산도(169),0.6863580440634692,1.4687654955539406,2.0102898316694398,0,0,0,0,0,0,0,0,0
2120,2023-01-14,완도(170),1.5714205373754857,1.9901142994427325,2.2901626855999555,0,0,0,0,0,0,0,0,0
2121,2023-01-14,고창(172),0.60402664933677,1.4062036390872854,1.8796824998351989,0,0,0,0,0,0,0,0,0
2122,2023-01-14,제주(184),1.9419118136456324,2.44890124686487,2.812592012936919,0,0,0,0,0,0,0,0,0
2123,2023-01-14,진주(192),1.4273405966037622,2.1569459166871465,2.5140609687443685,0,0,0,0,0,0,0,0,0
2124,2023-01-14,양평(202),0.5216952546100707,1.2602259739984236,1.7490751680009582,0,0,0,0,0,0,0,0,0
2125,2023-01-14,이천(203),0.43936385988337157,1.2185180696873201,1.5624932653806143,0,0,0,0,0,0,0,0,0
2126,2023-01-14,인제(211),0.33644961647499755,0.9891245959762517,1.338594982236201,0,0,0,0,0,0,0,0,0
2127,2023-01-14,홍천(212),0.25411822174829823,0.9057087873540448,1.4318859335463732,0,0,0,0,0,0,0,0,0
2128,2023-01-14,태백(216),0.19236967570327385,0.4469218399319076,0.8534820354233067,0,0,0,0,0,0,0,0,0
2129,2023-01-14,정선군(217),0.3776153138383472,1.0308325002873548,1.4318859335463732,0,0,0,0,0,0,0,0,0
2130,2023-01-14,제천(221),0.60402664933677,1.2185180696873201,1.5438350751185794,0,0,0,0,0,0,0,0,0
2131,2023-01-14,보은(226),0.9951007742885913,1.6773050171094572,2.0102898316694398,0,0,0,0,0,0,0,0,0
2132,2023-01-14,천안(232),0.8510208335168675,1.5521813041761472,1.9916316414074053,0,0,0,0,0,0,0,0,0
2133,2023-01-14,보령(235),0.5422781032917456,1.3853496869317337,1.8796824998351989,0,0,0,0,0,0,0,0,0
2134,2023-01-14,부여(236),0.7686894387901686,1.6564510649539057,2.028948021931474,0,0,0,0,0,0,0,0,0
2135,2023-01-14,금산(238),0.9539350769252415,1.719012921420561,2.159555353765715,0,0,0,0,0,0,0,0,0
2136,2023-01-14,세종(239),0.7686894387901686,1.6773050171094572,2.1782135440277495,0,0,0,0,0,0,0,0,0
2137,2023-01-14,부안(243),0.7275237414268187,1.4479115433983887,2.0102898316694398,0,0,0,0,0,0,0,0,0
2138,2023-01-14,임실(244),1.2009292611053395,1.5938892084872507,1.8610243095731642,0,0,0,0,0,0,0,0,0
2139,2023-01-14,정읍(245),0.5834438006550953,1.3853496869317337,1.8237079290490956,0,0,0,0,0,0,0,0,0
2140,2023-01-14,남원(247),1.0980150176969654,1.8024287300427677,1.9356570706213023,0,0,0,0,0,0,0,0,0
2141,2023-01-14,장수(248),0.9127693795618921,1.6981589692650092,1.972973451145371,0,0,0,0,0,0,0,0,0
2142,2023-01-14,영광군(252),0.6246094980184447,1.3853496869317337,1.8983406900972333,0,0,0,0,0,0,0,0,0
2143,2023-01-14,김해시(253),1.8389975702372583,2.365485438242663,2.6633264908406438,0,0,0,0,0,0,0,0,0
2144,2023-01-14,순창군(254),1.3244263531953882,1.9066984908205262,2.0102898316694398,0,0,0,0,0,0,0,0,0
2145,2023-01-14,양산시(257),1.8801632676006077,2.4280472947093186,2.7379592518887814,0,0,0,0,0,0,0,0,0
2146,2023-01-14,강진군(259),1.4685062939671116,1.8649905865094225,2.159555353765715,0,0,0,0,0,0,0,0,0
2147,2023-01-14,장흥(260),1.5096719913304615,1.9901142994427325,2.1968717342897834,0,0,0,0,0,0,0,0,0
2148,2023-01-14,해남(261),0.8921865308802174,1.6981589692650092,2.103580782979612,0,0,0,0,0,0,0,0,0
2149,2023-01-14,고흥(262),1.5714205373754857,2.1986538209982496,2.364795446648093,0,0,0,0,0,0,0,0,0
2150,2023-01-14,의령군(263),1.3861748992404128,2.1986538209982496,2.4954027784823345,0,0,0,0,0,0,0,0,0
2151,2023-01-14,함양군(264),1.4890891426487867,2.094384060220491,2.3834536369101276,0,0,0,0,0,0,0,0,0
2152,2023-01-14,진도군ASOS(268),0.7275237414268187,1.5938892084872507,2.0849225927175774,0,0,0,0,0,0,0,0,0
2153,2023-01-14,봉화(271),0.8304379848351927,1.510473399865044,1.8796824998351989,0,0,0,0,0,0,0,0,0
2154,2023-01-14,영주(272),0.5216952546100707,1.3227878304650786,1.7117587874768891,0,0,0,0,0,0,0,0,0
2155,2023-01-14,문경(273),1.11859786637864,1.5938892084872507,1.8983406900972333,0,0,0,0,0,0,0,0,0
2156,2023-01-14,청송군(276),0.5011124059283959,1.3227878304650786,1.7490751680009582,0,0,0,0,0,0,0,0,0
2157,2023-01-14,영덕(277),0.9951007742885913,1.6564510649539057,1.8610243095731642,0,0,0,0,0,0,0,0,0
2158,2023-01-14,의성(278),0.9539350769252415,1.635597112798354,2.0102898316694398,0,0,0,0,0,0,0,0,0
2159,2023-01-14,구미(279),0.9539350769252415,1.7607208257316642,2.2155299245518183,0,0,0,0,0,0,0,0,0
2160,2023-01-14,영천(281),1.0362664716519407,1.9066984908205262,2.2341881148138523,0,0,0,0,0,0,0,0,0
2161,2023-01-14,경주시(283),1.2009292611053395,1.9484063951316295,2.2901626855999555,0,0,0,0,0,0,0,0,0
2162,2023-01-14,거창(284),0.8921865308802174,1.6773050171094572,2.2155299245518183,0,0,0,0,0,0,0,0,0
2163,2023-01-14,합천(285),1.1391807150603148,1.9901142994427325,2.4207700174341964,0,0,0,0,0,0,0,0,0
2164,2023-01-14,밀양(288),1.5920033860571607,2.3446314860871116,2.681984681102678,0,0,0,0,0,0,0,0,0
2165,2023-01-14,산청(289),1.221512109787014,2.0109682515982845,2.3088208758619904,0,0,0,0,0,0,0,0,0
2166,2023-01-14,거제(294),1.653751932102185,2.532317055487077,2.8685665837230223,0,0,0,0,0,0,0,0,0
2167,2023-01-14,남해(295),1.756666175510559,2.490609151175973,2.6073519200545405,0,0,0,0,0,0,0,0,0
2168,2023-01-14,부천(433),0.2335353730666235,1.09339435675401,1.5811514556426483,0,0,0,0,0,0,0,0,0
2169,2023-01-14,안양(434),0.6863580440634692,1.6147431606428024,1.9916316414074053,0,0,0,0,0,0,0,0,0
2170,2023-01-14,광명(437),0.5834438006550953,1.510473399865044,1.9356570706213023,0,0,0,0,0,0,0,0,0
2171,2023-01-14,군포(438),0.60402664933677,1.5313273520205957,1.8983406900972333,0,0,0,0,0,0,0,0,0
2172,2023-01-14,김포(441),0.33644961647499755,1.2393720218428719,1.7117587874768891,0,0,0,0,0,0,0,0,0
2173,2023-01-14,하남(444),0.5422781032917456,1.3019338783095271,1.6371260264287515,0,0,0,0,0,0,0,0,0
2174,2023-01-14,의왕(445),0.5011124059283959,1.3853496869317337,1.8237079290490956,0,0,0,0,0,0,0,0,0
2175,2023-01-14,포천(504),0.21295252438494858,1.1142483089095618,1.4318859335463732,0,0,0,0,0,0,0,0,0
2176,2023-01-14,가평조종(505),0.25411822174829823,0.9057087873540448,1.4505441238084076,0,0,0,0,0,0,0,0,0
2177,2023-01-14,안성(516),0.4805295572467212,1.2185180696873201,1.7490751680009582,0,0,0,0,0,0,0,0,0
2178,2023-01-14,간성(517),0.29528391911164786,0.9057087873540448,1.338594982236201,0,0,0,0,0,0,0,0,0
2179,2023-01-14,평창(526),0.007124037568200525,0.8431469308873898,1.3945695530223043,0,0,0,0,0,0,0,0,0
2180,2023-01-14,의정부(532),0.3776153138383472,1.2602259739984236,1.5624932653806143,0,0,0,0,0,0,0,0,0
2181,2023-01-14,횡성(536),0.60402664933677,1.2602259739984236,1.6371260264287515,0,0,0,0,0,0,0,0,0
2182,2023-01-14,고양(540),0.5216952546100707,1.3227878304650786,1.7677333582629922,0,0,0,0,0,0,0,0,0
2183,2023-01-14,남양주(541),0.41878101120169664,1.2602259739984236,1.7117587874768891,0,0,0,0,0,0,0,0,0
2184,2023-01-14,안산(545),0.3158667677933226,1.2185180696873201,1.7863915485250268,0,0,0,0,0,0,0,0,0
2185,2023-01-14,경기광주(546),0.19236967570327385,1.0725404045984583,1.4318859335463732,0,0,0,0,0,0,0,0,0
2186,2023-01-14,여주(548),0.3158667677933226,1.1351022610651134,1.4878605043324764,0,0,0,0,0,0,0,0,0
2187,2023-01-14,용인(549),0.25411822174829823,1.1768101653762169,1.6557842166907861,0,0,0,0,0,0,0,0,0
2188,2023-01-14,오산(550),0.41878101120169664,1.3436417826206304,1.8610243095731642,0,0,0,0,0,0,0,0,0
2189,2023-01-14,평택(551),0.45994670856504627,1.2810799261539751,1.8983406900972333,0,0,0,0,0,0,0,0,0
2190,2023-01-14,화천(555),-0.03404165979514894,0.6554613614874245,1.189329460139926,0,0,0,0,0,0,0,0,0
2191,2023-01-14,양구(556),0.21295252438494858,0.6971692657985279,1.189329460139926,0,0,0,0,0,0,0,0,0
2192,2023-01-14,시흥(565),0.4805295572467212,1.3227878304650786,1.8237079290490956,0,0,0,0,0,0,0,0,0
2193,2023-01-14,구리(569),0.5422781032917456,1.3019338783095271,1.693100597214855,0,0,0,0,0,0,0,0,0
2194,2023-01-14,화성(571),0.3158667677933226,1.2810799261539751,1.9543152608833363,0,0,0,0,0,0,0,0,0
2195,2023-01-14,성남(572),0.60402664933677,1.4479115433983887,1.7117587874768891,0,0,0,0,0,0,0,0,0
2196,2023-01-14,과천(590),0.6246094980184447,1.4479115433983887,1.8610243095731642,0,0,0,0,0,0,0,0,0
2197,2023-01-14,양주(598),0.21295252438494858,1.0516864524429068,1.4505441238084076,0,0,0,0,0,0,0,0,0
2198,2023-01-14,단양(601),0.5834438006550953,1.3853496869317337,1.693100597214855,0,0,0,0,0,0,0,0,0
2199,2023-01-14,진천(602),0.5011124059283959,1.4479115433983887,1.9169988803592677,0,0,0,0,0,0,0,0,0
2200,2023-01-14,괴산(603),0.8510208335168675,1.3853496869317337,1.7304169777389236,0,0,0,0,0,0,0,0,0
2201,2023-01-14,옥천(604),1.0568493203336156,1.7815747778872157,2.159555353765715,0,0,0,0,0,0,0,0,0
2202,2023-01-14,홍북(608),0.3981981625200219,1.2602259739984236,1.7490751680009582,0,0,0,0,0,0,0,0,0
2203,2023-01-14,공주(612),0.7275237414268187,1.6773050171094572,2.1222389732416462,0,0,0,0,0,0,0,0,0
2204,2023-01-14,서천(614),0.9539350769252415,1.4479115433983887,1.9356570706213023,0,0,0,0,0,0,0,0,0
2205,2023-01-14,논산(615),0.7892722874718433,1.6981589692650092,2.066264402455543,0,0,0,0,0,0,0,0,0
2206,2023-01-14,당진(616),0.41878101120169664,1.2185180696873201,1.7490751680009582,0,0,0,0,0,0,0,0,0
2207,2023-01-14,청양(618),0.5216952546100707,1.4062036390872854,1.7863915485250268,0,0,0,0,0,0,0,0,0
2208,2023-01-14,음성(619),0.43936385988337157,1.1976641175317686,1.6744424069528203,0,0,0,0,0,0,0,0,0
2209,2023-01-14,증평(623),0.7275237414268187,1.5313273520205957,1.9916316414074053,0,0,0,0,0,0,0,0,0
2210,2023-01-14,태안(627),0.43936385988337157,1.0725404045984583,1.6184678361667173,0,0,0,0,0,0,0,0,0
2211,2023-01-14,예산(628),0.6863580440634692,1.3853496869317337,1.8796824998351989,0,0,0,0,0,0,0,0,0
2212,2023-01-14,아산(634),0.43936385988337157,1.2185180696873201,1.7677333582629922,0,0,0,0,0,0,0,0,0
2213,2023-01-14,계룡(636),0.6863580440634692,1.5938892084872507,2.028948021931474,0,0,0,0,0,0,0,0,0
2214,2023-01-14,연천청산(652),0.19236967570327385,0.9682706438206998,1.4132277432843388,0,0,0,0,0,0,0,0,0
2215,2023-01-14,양양(670),0.5011124059283959,1.0099785481318033,1.2266458406639948,0,0,0,0,0,0,0,0,0
2216,2023-01-14,무안(699),0.60402664933677,1.4896194477094922,1.972973451145371,0,0,0,0,0,0,0,0,0
2217,2023-01-14,무주(701),0.809855136153518,1.719012921420561,2.1222389732416462,0,0,0,0,0,0,0,0,0
2218,2023-01-14,익산(702),0.6657751953817945,1.573035256331699,1.972973451145371,0,0,0,0,0,0,0,0,0
2219,2023-01-14,진안(703),0.9127693795618921,1.5313273520205957,1.7677333582629922,0,0,0,0,0,0,0,0,0
2220,2023-01-14,담양(706),1.4273405966037622,2.0109682515982845,2.1782135440277495,0,0,0,0,0,0,0,0,0
